"","player_api_id","NoOfOccurances","player_name","overall_rating","NumberofLeagues","gk_all"
"6627",150745,29,"Jeffrey Rijsdijk",66,1,124
"6628",150746,12,"Andrea Mutombo",60,1,49
"6629",150747,34,"Etrit Berisha",74,1,366
"6630",150754,14,"Jaime",69,2,133
"6631",150761,8,"Fakhreddine Galbi",62,1,128
"6632",150764,42,"Bernardo",76,1,59
"6633",150769,25,"Pedro Botelho",73,2,132
"6634",150770,99,"Miku",74,2,124
"6635",150809,107,"Marcin Budzinski",66,1,126
"6636",150824,12,"Txema Anibarro",70,1,48
"6637",150831,4,"Francisco Sutil",68,1,60
"6638",150832,83,"Gaizka Toquero",74,1,126
"6639",150833,93,"Valentin Roberge",74,3,51
"6640",150869,124,"Thimothee Kolodziejczak",74,2,137
"6641",150872,39,"Wakaso Mubarak",76,2,127
"6642",150922,31,"Caiuby",73,1,113
"6643",150968,82,"Ivan Obradovic",73,2,141
"6644",150969,56,"Ryan McGivern",64,1,116
"6645",151009,52,"John Boye",72,1,134
"6646",151050,86,"Thiago Cionek",70,2,121
"6647",151058,38,"Dani Benitez",74,1,77
"6648",151063,107,"Coke",80,1,138
"6649",151075,60,"Pablo Cendros",72,2,130
"6650",151079,93,"Alejandro Bergantinos",74,1,128
"6651",154192,5,"Dmitriy Verkhovtsov",65,1,58
"6652",154228,42,"Matthieu Saunier",67,1,58
"6653",154229,36,"Christopher Glombard",70,1,48
"6654",154230,100,"Gregory Sertic",77,1,143
"6655",154232,124,"Grzegorz Krychowiak",82,2,50
"6656",154233,89,"Paul Bastien Lasne",73,1,121
"6657",154235,31,"Miroslav Stoch",79,1,138
"6658",154238,9,"Alessandro Crescenzi",65,1,50
"6659",154239,119,"Andrea Bertolacci",77,1,129
"6660",154245,80,"Luca Caldirola",74,2,47
"6661",154246,29,"Joel Chukwuma Obi",77,1,133
"6662",154249,100,"Mattia Destro",79,1,124
"6663",154256,125,"Xavier Torres",76,1,131
"6664",154257,213,"Sergio Busquets",86,1,146
"6665",154259,25,"Jeffren Suarez",77,2,136
"6666",154261,9,"Oliver Klaus",55,1,264
"6667",154264,51,"Pedro Mendes",73,3,49
"6668",154265,46,"Andre Martins",76,1,58
"6669",154267,91,"Diogo Amado",72,1,52
"6670",154268,90,"Wilson Eduardo",76,2,56
"6671",154271,64,"Martin Kelly",77,1,118
"6672",154273,6,"Nathan Eccleston",68,1,101
"6673",154276,43,"Cedric D'Ulivo",68,1,124
"6674",154280,121,"Jordan Ayew",76,2,111
"6675",154433,56,"Boubacar Diabang Dialiba",70,2,137
"6676",154856,6,"Mana Dembele",66,1,101
"6677",154867,42,"Fabrice N'Sakala",71,2,55
"6678",154911,18,"Pavel Komolov",61,1,89
"6679",154928,22,"Roland Gigolaev",64,1,37
"6680",154938,151,"Mikel Balenziaga",79,1,127
"6681",154941,8,"Anestis Argyriou",62,1,35
"6682",154949,51,"Gueida Fofana",76,1,112
"6683",154950,43,"Adrian Basta",65,1,62
"6684",154979,16,"Hugo Bargas",66,1,54
"6685",155050,106,"Federico Fernandez",78,3,63
"6686",155052,9,"Beshart Abdurahimi",69,1,45
"6687",155056,44,"Thiago Ribeiro",76,1,134
"6688",155066,139,"Juan Cuadrado",83,2,141
"6689",155075,10,"Alexandre Barthe",65,1,57
"6690",155122,6,"Alex MacDonald",62,1,103
"6691",155129,21,"Harry Arter",73,1,43
"6692",155246,45,"Angelo da Costa",71,1,350
"6693",155254,5,"Francesco Caputo",70,1,98
"6694",155256,1,"Bartosz Salamon",70,1,57
"6695",155257,51,"Omar El Kaddouri",77,1,40
"6696",155260,12,"Gabriele Angella",73,1,127
"6697",155262,15,"Robert Gucher",70,1,127
"6698",155268,20,"Marcus Diniz",69,2,118
"6699",155273,1,"Marco Calderoni",67,1,126
"6700",155278,2,"Masahudu Alhassan",65,1,49
"6701",155297,1,"Nicolas Martin Gorobsov",68,1,135
"6702",155348,5,"Neven Markovic",64,1,66
"6703",155350,6,"Viktor Genev",56,1,47
"6704",155355,10,"Radosav Petrovic",73,1,51
"6705",155359,6,"Milos Obradovic",60,1,43
"6706",155384,51,"Mark Davies",75,1,143
"6707",155534,127,"Bastian Oczipka",75,1,132
"6708",155548,83,"Kevin Gomis",70,2,71
"6709",155611,48,"Piotr Tomasik",64,1,132
"6710",155623,228,"Ryad Boudebouz",77,1,135
"6711",155638,55,"Mateusz Machaj",64,1,53
"6712",155639,40,"Denis Oliynyk",71,1,57
"6713",155738,103,"Adem Ljajic",81,1,137
"6714",155739,7,"Aleksandar Miljkovic",70,1,47
"6715",155782,75,"Aaron Cresswell",74,1,121
"6716",155913,34,"Matt Ritchie",74,1,99
"6717",155936,1,"Ben Amos",67,1,337
"6718",156007,24,"Joseph Bennett",68,1,120
"6719",156008,193,"Jordan Henderson",79,1,134
"6720",156013,36,"Steve Cook",72,1,113
"6721",156019,118,"Shaun Hutchinson",71,1,127
"6722",156097,43,"Keko",73,2,125
"6723",156105,1,"Amine Linganzi",70,1,117
"6724",156175,62,"Tomas Vaclik",75,1,380
"6725",156534,59,"Aleksandar Tonev",67,4,51
"6726",156546,81,"Kostas Lamprou",69,1,347
"6727",156551,142,"Eliaquim Mangala",81,3,131
"6728",156553,97,"Sergio Padt",74,2,362
"6729",156556,41,"Nelson Oliveira",74,4,129
"6730",156664,28,"Mamadou Samassa",72,1,356
"6731",156693,53,"Maxime Chanot",73,1,56
"6732",156714,1,"Miguel da Silva Jorge Bruno",61,1,312
"6733",156716,104,"Mathieu Philippe Peybernes",72,1,106
"6734",156726,23,"Douglas Costa",83,1,54
"6735",156727,82,"Sandro",81,1,142
"6736",156770,25,"Kevin Greg Wattamaleo",66,1,47
"6737",156793,49,"Fabian Rinaudo",78,2,66
"6738",156937,27,"Lyle Taylor",64,1,60
"6739",157101,91,"Markus Henriksen",75,1,103
"6740",157102,21,"Mushaga Bakenga",68,1,101
"6741",157249,9,"Daniel Mojsov",60,1,62
"6742",157252,105,"Gotoku Sakai",74,1,50
"6743",157284,85,"Zeljko Brkic",78,1,382
"6744",157288,113,"Nemanja Pejcinovic",76,2,132
"6745",157289,8,"Vujadin Savic",68,1,53
"6746",157303,25,"Adam Bogdan",73,1,364
"6747",157369,33,"Itay Shechter",74,3,44
"6748",157375,42,"Benoit Poulain",72,1,115
"6749",157376,17,"Manasse Enza-Yamissi",64,1,40
"6750",157490,15,"Vladimir Volkov",67,2,53
"6751",157560,27,"William Remy",72,1,52
"6752",157561,47,"Steven Joseph-Monrose",69,2,126
"6753",157630,175,"Guram Kashia",77,1,49
"6754",157723,189,"Christian Eriksen",84,2,138
"6755",157729,124,"Gylfi Sigurdsson",79,2,135
"6756",157788,17,"Juhani Ojala",66,1,46
"6757",157806,28,"Moise Brou Apanga",72,1,126
"6758",157838,122,"Nathaniel Clyne",81,1,125
"6759",157856,44,"Vaso Vasic",68,1,340
"6760",157859,125,"Yohan Mollo",76,2,135
"6761",157860,9,"Frederic Duplus",65,1,133
"6762",157865,98,"Alex Sandro",82,2,136
"6763",157869,39,"Marco Natanel Torsiglieri",76,2,57
"6764",157899,1,"Carreno Enrique Javier",60,1,109
"6765",157901,26,"Jagos Vukovic",74,1,127
"6766",157955,1,"Samuel Atrous",61,1,312
"6767",158201,1,"Joel Tillema",59,1,127
"6768",158234,118,"Timothy Chandler",74,1,50
"6769",158235,6,"Jonathan Page",64,1,90
"6770",158237,24,"Kyle Benedictus",60,1,43
"6771",158253,115,"Andreas Wittwer",65,1,58
"6772",158257,17,"Vaclav Kadlec",72,1,128
"6773",158263,30,"Dorlan Pabon",76,2,64
"6774",158278,44,"Dario Vujicevic",68,1,135
"6775",158284,8,"Tomasz Cywka",70,1,132
"6776",158297,7,"Robert Beric",74,1,70
"6777",158545,23,"Michail Antonio",75,1,114
"6778",158581,128,"Luciano Narsingh",77,1,114
"6779",158582,4,"Pawel Wojciechowski",65,2,119
"6780",158783,20,"Paulo Regula",69,1,137
"6781",158818,5,"Liam Smith",57,1,45
"6782",158841,85,"Darryl Lachman",72,1,120
"6783",158844,43,"Lopes Cruz Daniel",66,1,137
"6784",158845,8,"Pape Abdou Paye",68,1,58
"6785",158861,35,"Adam Sarota",68,1,139
"6786",158879,64,"Jan Kirchhoff",75,2,114
"6787",158886,58,"Ermir Lenjani",69,2,54
"6788",158962,10,"Magaye Gueye",73,2,139
"6789",159342,82,"Mateusz Klich",72,2,108
"6790",159352,36,"Ousmane Coulibaly",65,1,97
"6791",159373,44,"Temitope Ayoluwa Obadeyi",69,2,108
"6792",159386,8,"Orhan Ademi",67,1,58
"6793",159394,35,"Douglao",76,2,54
"6794",159452,3,"Mateo Pavlovic",68,1,54
"6795",159465,65,"Celso Ortiz",74,1,135
"6796",159594,71,"Francis Coquelin",79,3,128
"6797",159596,10,"Emmanuel Frimpong",72,1,114
"6798",159598,37,"Rui Fonte",73,2,113
"6799",159606,10,"Andrea Mazzarani",68,1,136
"6800",159663,93,"Conrad Balatoni",63,1,59
"6801",159803,34,"Jonathon Routledge",61,1,131
"6802",159833,164,"Kyle Walker",79,1,126
"6803",159839,70,"Gaetan Charbonnier",72,1,112
"6804",159854,132,"Kelvin Leerdam",71,1,132
"6805",159856,18,"Jonathan Franks",63,1,106
"6806",159881,61,"Xabier Etxeita",77,1,113
"6807",159882,172,"Kevin Theophile-Catherine",74,2,104
"6808",159883,70,"Yohan Thuram Ulien",74,2,363
"6809",159888,22,"Victor Ramos",70,1,127
"6810",160194,77,"Yannick Bolasie",77,1,132
"6811",160196,7,"Denis Stracqualursi",72,1,52
"6812",160211,10,"Mostapha El Kabir",75,2,123
"6813",160220,21,"Alassane Toure",67,1,63
"6814",160222,48,"Yoann Andreu",71,1,114
"6815",160243,156,"Jack Colback",76,1,141
"6816",160367,9,"Ryan Scully",57,1,280
"6817",160370,50,"Sidney Govou",83,1,151
"6818",160447,22,"Adam Smith",70,1,47
"6819",160448,37,"Ryan Mason",75,1,124
"6820",160460,3,"Vasyl Pryima",66,1,40
"6821",160495,8,"Nathaniel Wedderburn",58,1,128
"6822",160496,39,"Junior Stanislas",73,1,132
"6823",160568,57,"Steven Saunders",67,1,114
"6824",160599,199,"Toby Alderweireld",82,3,141
"6825",160627,113,"Cedric Soares",78,2,60
"6826",160628,5,"Vitor Bastos",66,1,72
"6827",160713,109,"Tom Cleverley",78,1,137
"6828",160844,77,"Jaume Costa",78,1,120
"6829",160845,30,"Carles Martinez",65,1,41
"6830",160901,6,"David Moser",56,1,281
"6831",160906,63,"Tom van Weert",71,1,61
"6832",160936,8,"Andrew Little",61,1,117
"6833",160955,1,"Frank Olijve",62,1,51
"6834",161012,163,"Daley Blind",81,2,135
"6835",161014,9,"Harm Zeinstra",64,1,320
"6836",161015,67,"Iago Falque",79,2,141
"6837",161035,84,"Marcos Rojo",81,2,52
"6838",161291,144,"Youssef El Arabi",76,2,132
"6839",161328,77,"Stephan El Shaarawy",83,2,123
"6840",161396,82,"Diego Contento",73,2,128
"6841",161414,119,"Ciaran Clark",77,1,125
"6842",161415,50,"Barry Bannan",75,1,141
"6843",161420,110,"Emmanuel Riviere",75,2,108
"6844",161421,124,"Joshua Guilavogui",79,2,134
"6845",161644,36,"Aaron Taylor-Sinclair",65,1,49
"6846",161651,95,"Jose Canas",78,2,133
"6847",161655,3,"Enock Kofi Adu",72,1,114
"6848",161660,74,"Ciro Immobile",80,3,122
"6849",161661,64,"Isaac Cofie",73,1,48
"6850",161662,9,"Dejan Lazarevic",71,1,130
"6851",161682,10,"Rodney Strasser",72,1,139
"6852",161683,66,"Konstantinos Manolas",83,1,95
"6853",161933,9,"Ronnie Reniers",64,1,50
"6854",161937,71,"Victor Palsson",69,2,119
"6855",162497,103,"Jose Angel",75,3,127
"6856",162548,111,"Gavin Gunning",70,1,106
"6857",162549,104,"Aaron Doran",71,1,125
"6858",162679,21,"Danny Latza",74,1,101
"6859",162680,1,"Sandro Sirigu",67,1,86
"6860",162885,19,"Eugenio Lamanna",71,1,353
"6861",162914,27,"Stophira Sunzu",71,1,60
"6862",163160,23,"Bengali-Fode Koita",69,1,109
"6863",163161,53,"Rick ten Voorde",67,1,99
"6864",163165,43,"Danny Verbeek",68,1,58
"6865",163199,55,"Vladimir Weiss",79,4,132
"6866",163200,54,"James Chester",72,1,116
"6867",163205,72,"Gael Kakuta",76,4,110
"6868",163206,16,"Josh Thompson",60,1,106
"6869",163215,64,"Kris Doolan",65,1,49
"6870",163222,21,"Aaron Muirhead",63,1,38
"6871",163227,142,"Bart Biemans",67,1,113
"6872",163228,11,"Jamie Ness",69,1,107
"6873",163229,1,"Paddy John",59,1,104
"6874",163236,20,"Manu Torres",67,1,135
"6875",163254,2,"David Abdul",58,1,125
"6876",163255,31,"Luigi Sepe",73,1,355
"6877",163557,30,"Emerson",73,1,49
"6878",163604,9,"Karl Darlow",68,1,338
"6879",163605,68,"Pele",76,1,97
"6880",163608,29,"Niek Vossebelt",66,1,46
"6881",163613,8,"Uros Delic",68,1,50
"6882",163616,3,"Luka Milivojevic",74,1,56
"6883",163618,93,"Dorde Cotra",65,1,63
"6884",163641,29,"Lee Cox",66,1,49
"6885",163665,38,"Fernando Varela",65,1,48
"6886",163670,146,"Ivan Perisic",82,3,141
"6887",163674,7,"Moussa Koita",61,1,120
"6888",163815,34,"Ivo Pinto",74,2,63
"6889",163824,63,"Josue",77,2,66
"6890",163827,45,"Ricardo Dias",69,1,52
"6891",163830,1,"Ramon Arcas",63,1,55
"6892",163835,51,"Sergio Oliveira",75,2,147
"6893",163838,24,"Alex",75,1,118
"6894",163839,66,"Andre Claro",71,1,60
"6895",163840,40,"Caetano",69,1,46
"6896",163843,38,"Julio Cesar",76,2,380
"6897",163887,27,"Cristiano",68,1,337
"6898",163892,26,"Palmeira",69,1,51
"6899",163893,2,"Rui Vieira",59,1,294
"6900",163897,24,"Dani",61,1,51
"6901",163901,54,"Anibal Capela",71,1,44
"6902",163907,22,"Nuno Valente",66,1,56
"6903",163918,65,"Vasco Regini",72,1,51
"6904",163919,99,"Pedro Mba Obiang",74,2,36
"6905",163939,4,"Ze Mario",59,1,121
"6906",163971,84,"Didac Vila",76,2,96
"6907",163976,2,"Fabio Santos",62,1,51
"6908",163981,8,"Bruno Verissimo",70,1,352
"6909",163985,1,"Ricardo Campos",63,1,328
"6910",163988,67,"Javier Cohene",70,1,62
"6911",163989,19,"Anselmo",65,1,127
"6912",163994,28,"Steven Vitoria",75,1,41
"6913",163995,7,"Stephane Dasse",64,1,53
"6914",163998,17,"Toy Costa",69,1,135
"6915",163999,25,"Djalmir",69,1,133
"6916",164001,44,"Joao Goncalves",69,1,144
"6917",164017,6,"Paul Marshall",61,1,131
"6918",164029,112,"Ezequiel Munoz",75,1,112
"6919",164031,126,"Nicolas Gaitan",83,1,141
"6920",164033,10,"Ivan Pillud",70,2,55
"6921",164053,50,"Pedro Tiba",75,1,57
"6922",164059,47,"Joao Dias",64,1,40
"6923",164062,14,"Stopira",61,1,50
"6924",164083,54,"Nuno Santos",66,1,47
"6925",164088,21,"Joao Alves Faria Daniel",61,1,66
"6926",164089,44,"Rodrigo Galo",70,1,53
"6927",164091,119,"Leonel Olimpio",73,1,138
"6928",164093,56,"Zequinha",71,1,142
"6929",164098,29,"Luciano",66,1,59
"6930",164099,27,"Mica",67,1,40
"6931",164105,35,"Diogo Cunha",68,1,50
"6932",164106,19,"Helder Castro",62,1,51
"6933",164107,21,"Ludovic",71,1,59
"6934",164115,9,"Adilson",68,1,60
"6935",164120,21,"Miguel Oliveira",67,1,60
"6936",164128,62,"Miguel Rosa",78,1,54
"6937",164130,50,"Andre Albino Carvalho da Cunha",69,1,57
"6938",164134,11,"Luis Carlos",68,1,134
"6939",164135,46,"Manuel Curto",63,3,44
"6940",164137,26,"Barge",63,1,129
"6941",164141,5,"Fabio Ervoes",70,1,47
"6942",164147,42,"Bura",66,1,49
"6943",164151,29,"Mamadou Djikine",65,1,135
"6944",164190,1,"Predrag Stevanovic",67,1,53
"6945",164209,21,"Genaro Snijders",66,1,107
"6946",164210,52,"Lassad Nouioui",73,3,122
"6947",164212,98,"Yazalde",71,1,125
"6948",164221,141,"Yohan Tavares",74,2,62
"6949",164227,76,"Rui Sampaio",70,1,49
"6950",164228,41,"Djamal Mahamat",75,1,66
"6951",164229,67,"Kanu",73,2,44
"6952",164230,33,"Jaime",65,1,53
"6953",164236,16,"Hamadou Tall",70,1,106
"6954",164238,83,"Andre Santos",77,2,137
"6955",164241,67,"Joao Pedro",71,1,53
"6956",164243,1,"Issouf Ouattara",64,1,110
"6957",164246,165,"Nick Viergever",73,1,126
"6958",164259,37,"Felix Kroos",72,1,128
"6959",164270,36,"Jean-Sony Alcenat",65,1,56
"6960",164272,22,"Rodrigo Antonio",67,1,152
"6961",164316,66,"Marafona",70,1,352
"6962",164317,1,"Matos",65,1,326
"6963",164319,44,"Neto",77,2,61
"6964",164323,96,"Ruben Fernandes",75,2,61
"6965",164333,94,"Andre Andre",80,1,51
"6966",164334,57,"Bruno Moreira",74,1,47
"6967",164338,49,"Claudio",71,1,46
"6968",164341,18,"Sandro",64,1,14
"6969",164350,11,"Pires",65,1,55
"6970",164352,12,"Romeo van Dessel",60,1,122
"6971",164354,33,"Pedro Trigueira",71,1,357
"6972",164360,43,"Adama Francois",67,1,125
"6973",164363,20,"Bruno Monteiro",64,1,65
"6974",164367,18,"Sidnei",65,1,131
"6975",164385,16,"Gokhan Tore",81,1,51
"6976",164395,57,"Emidio Rafael",69,1,140
"6977",164397,42,"Diogo Melo",64,1,54
"6978",164424,2,"Valdinho",63,1,56
"6979",164430,24,"Antonio Filipe",63,1,319
"6980",164467,1,"Carlitos",62,1,124
"6981",164470,31,"Nuno Henrique",70,1,52
"6982",164472,25,"Ruben Lima",68,1,135
"6983",164479,85,"Sami",73,1,61
"6984",164481,14,"Yannick N'Djeng",63,1,45
"6985",164494,3,"Marc Vucinovic",65,1,58
"6986",164519,27,"Aleksandar Pesic",73,1,60
"6987",164553,1,"John Sullivan",57,1,52
"6988",164574,9,"Lorenzo Pique",63,1,133
"6989",164582,5,"Mohamed Abdel Wahed",65,1,48
"6990",164676,174,"Ander Herrera",81,2,149
"6991",164678,1,"Mamadou Wague",67,1,117
"6992",164684,125,"James Rodriguez",87,3,64
"6993",164694,13,"Victor Bernardez",72,1,120
"6994",164695,26,"Darko Bodul",69,3,106
"6995",164703,30,"Babatunde Luqmon Adekunle",54,1,117
"6996",164706,6,"Deniz Naki",71,1,128
"6997",164729,7,"Pablo Olivera",68,1,56
"6998",164732,96,"Ilombe Mboyo",74,1,115
"6999",164771,1,"Filipe Brigues",58,1,128
"7000",164852,4,"Pablo Pintos",72,1,60
"7001",164864,1,"Gianmarco Ingrosso",60,1,55
"7002",165518,5,"David Cornell",58,1,295
"7003",165525,30,"Jeffry Fortes,30",64,1,55
"7004",165526,42,"Sebastian Coates",75,2,73
"7005",165528,3,"Ibrahim Kone",56,1,281
"7006",165583,194,"Sebastien Corchia",77,1,141
"7007",165597,1,"Anthony Bentem",59,1,122
"7008",165599,12,"Serkan Sahin",59,1,125
"7009",165600,1,"Lior Etter",54,1,121
"7010",165607,26,"Jose Carlos",75,1,133
"7011",165608,8,"Maka Mary",67,1,54
"7012",165624,18,"Marcelo Larrondo",72,1,119
"7013",165679,29,"Samba Sow",69,1,135
"7014",165704,35,"Kyle Bartley",69,2,98
"7015",165706,42,"Abraham Gonzalez",73,1,126
"7016",165709,8,"Federico Macheda",74,2,89
"7017",165773,7,"Juan Carlos Paredes",71,1,67
"7018",165823,121,"Chris Smalling",83,1,133
"7019",165825,1,"Bastian Weiser",52,1,126
"7020",165889,57,"Carlao",72,2,133
"7021",165952,3,"Marco Silvestri",70,1,341
"7022",166019,109,"Wahbi Khazri",79,2,41
"7023",166020,106,"Tongo Hamed Doumbia",74,1,124
"7024",166065,144,"Jeroen Tesselaar",65,2,58
"7025",166111,44,"Michel Herrero",76,1,139
"7026",166121,1,"Pablo Cepellini",67,1,62
"7027",166179,33,"Mamoutou N'Diaye",66,1,93
"7028",166302,65,"Gohi Bi Cyriac",73,1,117
"7029",166422,46,"Andros Townsend",76,1,123
"7030",166423,21,"Calum Butcher",62,1,105
"7031",166449,30,"Yuya Osako",73,1,51
"7032",166452,42,"Genki Haraguchi",74,1,56
"7033",166471,14,"Erik Sviatchenko",76,1,63
"7034",166507,19,"Bruno Martignoni",65,1,42
"7035",166509,73,"Lucas Nahuel Castro",76,1,42
"7036",166554,11,"Francesco Migliore",66,1,85
"7037",166557,85,"Nassim Ben Khalifa",69,1,125
"7038",166575,50,"Maxime Lestienne",77,3,133
"7039",166577,18,"Aliou Dia",63,1,63
"7040",166584,9,"Momodou Ceesay",62,1,119
"7041",166585,2,"Luis Filipe Pimenta",53,1,68
"7042",166595,59,"Simone Zaza",79,1,45
"7043",166615,5,"Dusan Cvetinovic",67,1,67
"7044",166618,66,"Yassine El Ghanassy",73,2,122
"7045",166630,29,"Lukman Haruna",72,1,128
"7046",166648,117,"Carlos Bacca",82,3,45
"7047",166653,17,"Takashi Usami",73,1,37
"7048",166660,1,"Pieter Nys",58,1,55
"7049",166663,2,"Jo Christiaens",57,1,113
"7050",166664,30,"Jarno Molenberghs",64,1,113
"7051",166670,89,"Lucas van Eenoo",67,1,144
"7052",166672,2,"Stefan Deloose",59,1,301
"7053",166675,96,"Derrick Tshimanga",74,1,94
"7054",166676,159,"Victor Wanyama",77,3,125
"7055",166679,56,"Guillaume Francois",67,1,127
"7056",166684,7,"Gregory Lazitch",56,1,61
"7057",166686,13,"Samuel Fabris",61,1,46
"7058",166702,23,"Lolo Reyes,23",71,1,62
"7059",166717,15,"Denis Popovic",65,1,54
"7060",166768,1,"David Mitchell",57,1,290
"7061",166872,1,"Fabricio",71,1,127
"7062",166889,101,"Sally Sarr",65,1,57
"7063",166917,90,"Sambou Yatabare",71,3,147
"7064",166932,16,"Marcel Correia",72,1,96
"7065",166963,96,"Graham Carey",65,1,130
"7066",167008,33,"Pascal Gross",75,1,137
"7067",167027,75,"Abdelaziz Barrada",76,2,47
"7068",167035,112,"Anthony Lopes",82,1,405
"7069",167057,44,"Ivan Santini",71,2,56
"7070",167059,4,"Jordy Deckers",63,1,320
"7071",167065,133,"Sebastian Jung",77,1,112
"7072",167069,9,"Diego Seoane Perez",68,1,125
"7073",167094,73,"Aleksandar Ignjovski",73,1,128
"7074",167151,16,"Isam Merdassi",62,1,55
"7075",167254,4,"Jo-Gook Jung",71,1,132
"7076",167285,25,"Alireza Haghighi",68,1,325
"7077",167369,2,"Alessandro Riedle",64,1,133
"7078",167376,28,"Joao Victor",73,1,58
"7079",167412,41,"Marcio Nascimento Rozario",71,1,40
"7080",167439,1,"Osama Hawsawi",73,1,50
"7081",167491,3,"Andras Gosztonyi",64,1,51
"7082",167555,10,"Romain Grange",67,1,126
"7083",167557,56,"Johan Martial",68,1,114
"7084",167563,6,"James Chambers",59,1,119
"7085",167589,89,"Kevin Vogt",75,1,124
"7086",167609,1,"Tomas Majtan",60,1,58
"7087",167619,13,"Jan Lella",58,1,122
"7088",167623,4,"Kiko",70,1,122
"7089",167634,97,"Emanuele Giaccherini",80,2,129
"7090",167648,16,"Adriano De Pierro",59,1,130
"7091",168047,12,"Adrian Stoian",72,1,141
"7092",168065,32,"Nathan Junior",67,1,46
"7093",168086,2,"Nicolai Joergensen",75,1,44
"7094",168148,8,"Vitalijs Maksimenko",62,1,60
"7095",168232,48,"Eduards Visnakovs",64,2,56
"7096",168295,45,"Emilijus Zubas",67,1,325
"7097",168308,60,"Danny Wilson",71,2,103
"7098",168342,28,"Yannis Salibur",74,1,101
"7099",168390,6,"Ruben Botta",75,1,45
"7100",168569,22,"Alejandro Gonzalez",73,1,45
"7101",168673,11,"Gary Woods",65,1,324
"7102",168727,75,"Artur Ionita",74,2,94
"7103",168744,9,"Astrit Ajdarevic",70,1,122
"7104",169015,29,"Niklas Hult",72,1,135
"7105",169162,84,"Craig Dawson",68,1,99
"7106",169193,143,"Alexandre Lacazette",84,1,121
"7107",169195,5,"David Rochela",70,1,121
"7108",169196,25,"Javier Matilla",73,1,155
"7109",169198,2,"Jose Picon",61,1,48
"7110",169200,161,"Kevin de Bruyne",86,3,135
"7111",169204,20,"Livio Nabab",69,2,105
"7112",169217,70,"Alejandro Bedoya",75,2,125
"7113",169294,7,"Oliver Feldballe",61,1,116
"7114",169520,57,"Princewell Okachi",64,1,50
"7115",169569,10,"Alexander Milosevic",72,1,51
"7116",169594,15,"Zie Diabate",65,2,59
"7117",169709,17,"Donald Dering Djousse",61,2,59
"7118",169718,166,"Wojciech Szczesny",80,2,393
"7119",169721,64,"Connor Wickham",73,1,52
"7120",169750,5,"Erixon Danso",64,1,117
"7121",169752,22,"Aljaz Struna",67,1,41
"7122",169753,1,"Cristobal",69,1,144
"7123",169756,121,"Adrian",78,2,388
"7124",169806,26,"Gaston Sauro",68,1,104
"7125",169865,85,"Martin Braithwaite",78,1,103
"7126",169906,28,"Vytautas Cerniauskas",56,1,276
"7127",170274,12,"Kennedy Ugoala",65,1,55
"7128",170316,14,"Amara Baby",67,1,116
"7129",170322,57,"Koen Casteels",74,1,365
"7130",170323,198,"Thibaut Courtois",86,3,414
"7131",170341,51,"Eneko Boveda",76,1,126
"7132",170344,4,"Facundo Bertoglio",75,1,47
"7133",170356,8,"Gavin Morrison",56,1,45
"7134",170365,13,"Nosa Emanuel Igiebor",76,1,131
"7135",170441,76,"Marlon Pereira",65,1,135
"7136",170442,2,"Sidney Schmeltz",58,1,50
"7137",170593,89,"Adam Matthews",74,1,133
"7138",170599,3,"Keirrison",80,2,143
"7139",170660,34,"Ante Vukusic",73,3,48
"7140",170667,72,"Rene Krhin",75,2,138
"7141",170775,71,"Haris Seferovic",77,4,112
"7142",171046,4,"Bob Schepers",65,1,63
"7143",171091,24,"Moritz Hartmann",70,1,75
"7144",171094,67,"Ashton Taylor",67,1,124
"7145",171153,1,"Riccardo Perpetuini",68,1,131
"7146",171182,3,"Jeremy Maniere",52,1,46
"7147",171229,35,"Everton",65,1,53
"7148",171242,38,"Jean Paul Yontcha",68,1,128
"7149",171250,3,"Denis Alibec",71,1,121
"7150",171338,125,"Jorge Teixeira",72,3,55
"7151",171472,24,"Pierre Bengtsson",73,1,121
"7152",171548,15,"Haavard Nielsen",72,1,72
"7153",171698,175,"Joel Matip",81,1,139
"7154",171708,67,"Paul McGinn",60,1,66
"7155",171736,20,"Nico Siegrist",64,1,82
"7156",171737,1,"Adrien Goni",63,1,132
"7157",171786,74,"Funso Ojo",68,2,128
"7158",171789,13,"Lee Hodson",66,1,127
"7159",171791,17,"Mark O'Brien",68,1,105
"7160",171803,42,"Gregg Wylde",69,1,119
"7161",171899,1,"Fernandinho",76,1,127
"7162",171935,59,"Kleber Pinheiro",77,1,93
"7163",171968,37,"Caue",65,1,49
"7164",171981,12,"Felipe",78,1,382
"7165",171988,17,"Bruno Bertucci",64,1,126
"7166",171992,43,"Elias",78,2,149
"7167",171995,2,"Lulinha",75,1,112
"7168",172116,1,"Douglas",72,1,139
"7169",172139,2,"Elton",73,1,49
"7170",172147,76,"Jordi Figueras",73,2,126
"7171",172157,30,"Rafael",77,1,387
"7172",172172,1,"Adriano Jose de Lara",65,1,41
"7173",172186,51,"Ryan Dow",66,1,68
"7174",172187,1,"Andre",76,1,118
"7175",172321,73,"Joselu",75,2,121
"7176",172324,31,"Javier Aquino",75,1,54
"7177",172346,81,"Guus Hupperts",71,1,116
"7178",172388,52,"Aron Johannsson",74,2,60
"7179",172430,19,"Cicinho",76,1,40
"7180",172443,7,"Rodrigo Dantas",68,1,53
"7181",172446,47,"Lorenzo Melgarejo",75,1,52
"7182",172486,42,"Stevie May",70,1,47
